# state	expected_P_or_N	fixture_id	provenance_jsonl_line
0000000000000000000123001010000023	N	oracle_12356	12356
0000000000000000000130000220000023	N	oracle_12357	12357
0000000000000000000131100020000023	N	oracle_12358	12358
0000000000000000000132000200000023	N	oracle_12359	12359
0000000000000000000140000120000023	P	oracle_12360	12360
0000000000000000000140000210000023	P	oracle_12361	12361
0000000000000000000200000020000144	N	oracle_12362	12362
0000000000000000000200000120000044	N	oracle_12363	12363
0000000000000000000200000200000144	N	oracle_12364	12364
0000000000000000000200000210000044	N	oracle_12365	12365
0000000000000000000200000220000034	N	oracle_12366	12366
0000000000000000000200001020000044	N	oracle_12367	12367
0000000000000000000200001200000044	N	oracle_12368	12368
0000000000000000000200002010000044	N	oracle_12369	12369
0000000000000000000200002020000034	N	oracle_12370	12370
0000000000000000000200002200000034	N	oracle_12371	12371
0000000000000000000200013200000023	N	oracle_12372	12372
0000000000000000000200020010000044	N	oracle_12373	12373
0000000000000000000200020020000034	N	oracle_12374	12374
0000000000000000000200020200000034	N	oracle_12375	12375
0000000000000000000200021300000023	N	oracle_12376	12376
0000000000000000000200031200000023	N	oracle_12377	12377
0000000000000000000200100020000044	N	oracle_12378	12378
0000000000000000000200100200000044	N	oracle_12379	12379
0000000000000000000200102020000024	N	oracle_12380	12380
0000000000000000000200102020000033	N	oracle_12381	12381
0000000000000000000200102020000123	N	oracle_12382	12382
0000000000000000000200102030000023	N	oracle_12383	12383
0000000000000000000200102120000023	N	oracle_12384	12384
0000000000000000000200103020000023	N	oracle_12385	12385
0000000000000000000200112020000023	N	oracle_12386	12386
0000000000000000000200112120000022	N	oracle_12387	12387
0000000000000000000200112200000023	N	oracle_12388	12388
0000000000000000000200112210000022	N	oracle_12389	12389
0000000000000000000200120010000223	N	oracle_12390	12390
0000000000000000000200120020000024	N	oracle_12391	12391
0000000000000000000200120020000033	N	oracle_12392	12392
0000000000000000000200120020000123	N	oracle_12393	12393
0000000000000000000200120030000023	N	oracle_12394	12394
0000000000000000000200120110000033	N	oracle_12395	12395
0000000000000000000200120120000023	N	oracle_12396	12396
0000000000000000000200121020000023	N	oracle_12397	12397
0000000000000000000200121110000023	N	oracle_12398	12398
0000000000000000000200121200000023	P	oracle_12399	12399
0000000000000000000200122010000023	N	oracle_12400	12400
0000000000000000000200130020000023	N	oracle_12401	12401
0000000000000000000200131110000022	N	oracle_12402	12402
0000000000000000000200140010000023	N	oracle_12403	12403
0000000000000000000200200010000044	N	oracle_12404	12404
0000000000000000000200200020000034	N	oracle_12405	12405
0000000000000000000200200200000034	N	oracle_12406	12406
0000000000000000000200202010000024	N	oracle_12407	12407
0000000000000000000200202010000033	N	oracle_12408	12408
0000000000000000000200202010000123	N	oracle_12409	12409
0000000000000000000200202020000023	N	oracle_12410	12410
0000000000000000000200202110000023	N	oracle_12411	12411
0000000000000000000200203010000023	N	oracle_12412	12412
0000000000000000000200210010000223	N	oracle_12413	12413
0000000000000000000200210020000024	N	oracle_12414	12414
0000000000000000000200210020000033	N	oracle_12415	12415
0000000000000000000200210020000123	N	oracle_12416	12416
0000000000000000000200210030000023	N	oracle_12417	12417
0000000000000000000200210110000033	N	oracle_12418	12418
0000000000000000000200210120000023	N	oracle_12419	12419
0000000000000000000200210200000024	N	oracle_12420	12420
0000000000000000000200210200000033	N	oracle_12421	12421
0000000000000000000200210200000123	N	oracle_12422	12422
0000000000000000000200210210000023	N	oracle_12423	12423
0000000000000000000200210300000023	N	oracle_12424	12424
0000000000000000000200211020000023	N	oracle_12425	12425
0000000000000000000200211110000023	N	oracle_12426	12426
0000000000000000000200211200000023	N	oracle_12427	12427
0000000000000000000200212010000023	N	oracle_12428	12428
0000000000000000000200220010000024	N	oracle_12429	12429
0000000000000000000200220010000033	N	oracle_12430	12430
0000000000000000000200220010000123	N	oracle_12431	12431
0000000000000000000200220020000023	N	oracle_12432	12432
0000000000000000000200220110000023	N	oracle_12433	12433
0000000000000000000200220200000023	N	oracle_12434	12434
0000000000000000000200221010000023	N	oracle_12435	12435
0000000000000000000200230010000023	N	oracle_12436	12436
0000000000000000000200302010000023	N	oracle_12437	12437
0000000000000000000200310020000023	N	oracle_12438	12438
0000000000000000000200310200000023	N	oracle_12439	12439
0000000000000000000200311110000022	N	oracle_12440	12440
0000000000000000000200320010000023	N	oracle_12441	12441
0000000000000000000200410010000023	N	oracle_12442	12442
0000000000000000000201000020000044	N	oracle_12443	12443
0000000000000000000201012200000023	N	oracle_12444	12444
0000000000000000000201021200000023	N	oracle_12445	12445
0000000000000000000201102020000023	N	oracle_12446	12446
0000000000000000000201120020000023	N	oracle_12447	12447
0000000000000000000201120200000023	N	oracle_12448	12448
0000000000000000000201200210000023	N	oracle_12449	12449
0000000000000000000201200300000023	N	oracle_12450	12450
0000000000000000000201201200000023	N	oracle_12451	12451
0000000000000000000201202010000023	N	oracle_12452	12452
0000000000000000000201210020000023	N	oracle_12453	12453
0000000000000000000201210200000023	N	oracle_12454	12454
0000000000000000000201220010000023	N	oracle_12455	12455
0000000000000000000202000010000044	N	oracle_12456	12456
0000000000000000000202000020000034	N	oracle_12457	12457
0000000000000000000202100210000023	N	oracle_12458	12458
0000000000000000000202100300000023	N	oracle_12459	12459
0000000000000000000202120010000023	N	oracle_12460	12460
0000000000000000000202210010000023	N	oracle_12461	12461
0000000000000000000210000020000044	N	oracle_12462	12462
0000000000000000000210021200000023	N	oracle_12463	12463
0000000000000000000210102020000023	N	oracle_12464	12464
0000000000000000000210120020000023	N	oracle_12465	12465
0000000000000000000210202010000023	N	oracle_12466	12466
0000000000000000000210210020000023	N	oracle_12467	12467
0000000000000000000210220010000023	N	oracle_12468	12468
0000000000000000000211200030000022	N	oracle_12469	12469
0000000000000000000212100110000023	N	oracle_12470	12470
0000000000000000000212101010000023	N	oracle_12471	12471
0000000000000000000213000110000023	N	oracle_12472	12472
0000000000000000000213001010000023	N	oracle_12473	12473
0000000000000000000220000010000044	N	oracle_12474	12474
0000000000000000000220000020000034	N	oracle_12475	12475
0000000000000000000220000210000024	N	oracle_12476	12476
0000000000000000000220000210000033	N	oracle_12477	12477
0000000000000000000220000210000123	N	oracle_12478	12478
0000000000000000000220000220000023	N	oracle_12479	12479
0000000000000000000220000310000023	N	oracle_12480	12480
0000000000000000000220001210000023	N	oracle_12481	12481
0000000000000000000220010210000023	N	oracle_12482	12482
0000000000000000000220100210000023	N	oracle_12483	12483
0000000000000000000220120010000023	N	oracle_12484	12484
0000000000000000000220210010000023	N	oracle_12485	12485
0000000000000000000221000210000023	N	oracle_12486	12486
0000000000000000000221002010000023	N	oracle_12487	12487
0000000000000000000221100110000023	N	oracle_12488	12488
0000000000000000000221101010000023	N	oracle_12489	12489
0000000000000000000221110010000023	N	oracle_12490	12490
0000000000000000000222100010000023	P	oracle_12491	12491
0000000000000000000223000010000023	P	oracle_12492	12492
0000000000000000000230000120000023	N	oracle_12493	12493
0000000000000000000230000210000023	N	oracle_12494	12494
0000000000000000000231000110000023	N	oracle_12495	12495
0000000000000000000231001010000023	N	oracle_12496	12496
0000000000000000000231100010000023	N	oracle_12497	12497
0000000000000000000300000020000044	N	oracle_12498	12498
0000000000000000000300000040000024	N	oracle_12499	12499
0000000000000000000300000400000024	N	oracle_12500	12500
0000000000000000000300011220000022	N	oracle_12501	12501
0000000000000000000300012120000022	N	oracle_12502	12502
0000000000000000000300021210000022	N	oracle_12503	12503
0000000000000000000300022110000022	N	oracle_12504	12504
0000000000000000000300102020000023	N	oracle_12505	12505
0000000000000000000300112020000022	P	oracle_12506	12506
0000000000000000000300120020000023	N	oracle_12507	12507
0000000000000000000300120110000023	N	oracle_12508	12508
0000000000000000000300121110000022	P	oracle_12509	12509
0000000000000000000300202010000023	N	oracle_12510	12510
0000000000000000000300210020000023	N	oracle_12511	12511
0000000000000000000300210110000023	N	oracle_12512	12512
0000000000000000000300211010000023	N	oracle_12513	12513
0000000000000000000300211110000022	P	oracle_12514	12514
0000000000000000000300220010000023	N	oracle_12515	12515
0000000000000000000301210020000022	N	oracle_12516	12516
0000000000000000000301211010000022	N	oracle_12517	12517
0000000000000000000312100010000023	N	oracle_12518	12518
0000000000000000000320000210000023	N	oracle_12519	12519
0000000000000000000321000110000023	N	oracle_12520	12520
0000000000000000000321001010000023	N	oracle_12521	12521
0000000000000000000322100010000022	P	oracle_12522	12522
0000000000000000000400000030000024	N	oracle_12523	12523
0000000000000000001000000220000044	N	oracle_12524	12524
0000000000000000001000000230000034	P	oracle_12525	12525
0000000000000000001000000240000024	N	oracle_12526	12526
0000000000000000001000000320000034	N	oracle_12527	12527
0000000000000000001000000330000024	N	oracle_12528	12528
0000000000000000001000000420000024	N	oracle_12529	12529
0000000000000000001000000440000022	N	oracle_12530	12530
0000000000000000001000001220000223	N	oracle_12531	12531
0000000000000000001000002020000044	N	oracle_12532	12532
0000000000000000001000002120000034	N	oracle_12533	12533
0000000000000000001000002120000223	N	oracle_12534	12534
0000000000000000001000002210000034	N	oracle_12535	12535
0000000000000000001000002210000223	N	oracle_12536	12536
0000000000000000001000010220000034	N	oracle_12537	12537
0000000000000000001000010420000023	N	oracle_12538	12538
0000000000000000001000012230000022	N	oracle_12539	12539
0000000000000000001000020020000044	N	oracle_12540	12540
0000000000000000001000032210000022	P	oracle_12541	12541
0000000000000000001000100220000223	N	oracle_12542	12542
0000000000000000001000101220000033	N	oracle_12543	12543
0000000000000000001000101330000022	N	oracle_12544	12544
0000000000000000001000102140000022	N	oracle_12545	12545
0000000000000000001000102220000023	N	oracle_12546	12546
0000000000000000001000102410000022	N	oracle_12547	12547
0000000000000000001000104020000023	N	oracle_12548	12548
0000000000000000001000110220000033	N	oracle_12549	12549
0000000000000000001000111220000023	P	oracle_12550	12550
0000000000000000001000113020000023	P	oracle_12551	12551
0000000000000000001000113210000022	P	oracle_12552	12552
0000000000000000001000120020000034	N	oracle_12553	12553
0000000000000000001000121130000022	P	oracle_12554	12554
0000000000000000001000140020000023	N	oracle_12555	12555
0000000000000000001000142010000022	P	oracle_12556	12556
0000000000000000001000200020000044	N	oracle_12557	12557
0000000000000000001000201040000023	N	oracle_12558	12558
0000000000000000001000201130000023	N	oracle_12559	12559
0000000000000000001000202020000024	N	oracle_12560	12560
0000000000000000001000202020000033	N	oracle_12561	12561
0000000000000000001000202020000123	N	oracle_12562	12562
0000000000000000001000202030000023	N	oracle_12563	12563
0000000000000000001000202120000023	N	oracle_12564	12564
0000000000000000001000202210000023	N	oracle_12565	12565
0000000000000000001000203020000023	N	oracle_12566	12566
0000000000000000001000203110000023	N	oracle_12567	12567
0000000000000000001000204010000023	N	oracle_12568	12568
0000000000000000001000210020000034	N	oracle_12569	12569
0000000000000000001000212020000023	N	oracle_12570	12570
0000000000000000001000212210000022	P	oracle_12571	12571
0000000000000000001000221010000033	P	oracle_12572	12572
0000000000000000001000221110000023	P	oracle_12573	12573
0000000000000000001000222010000023	N	oracle_12574	12574
0000000000000000001000302020000023	N	oracle_12575	12575
0000000000000000001000401020000023	N	oracle_12576	12576
0000000000000000001000410020000023	N	oracle_12577	12577
0000000000000000001000412010000022	P	oracle_12578	12578
0000000000000000001001100220000033	N	oracle_12579	12579
0000000000000000001001102020000033	N	oracle_12580	12580
0000000000000000001001112210000022	P	oracle_12581	12581
0000000000000000001001121020000023	N	oracle_12582	12582
0000000000000000001001200020000034	N	oracle_12583	12583
0000000000000000001001200020000223	N	oracle_12584	12584
0000000000000000001001200210000024	N	oracle_12585	12585
0000000000000000001001202020000023	N	oracle_12586	12586
0000000000000000001001221110000022	P	oracle_12587	12587
0000000000000000001001400020000023	N	oracle_12588	12588
0000000000000000001002000020000044	N	oracle_12589	12589
0000000000000000001002100020000034	N	oracle_12590	12590
0000000000000000001002100210000024	N	oracle_12591	12591
0000000000000000001002120010000024	N	oracle_12592	12592
0000000000000000001002200210000023	N	oracle_12593	12593
0000000000000000001002202010000023	N	oracle_12594	12594
0000000000000000001002300110000023	N	oracle_12595	12595
0000000000000000001002301010000023	N	oracle_12596	12596
0000000000000000001003200110000023	N	oracle_12597	12597
0000000000000000001004100020000023	N	oracle_12598	12598
0000000000000000001010000220000034	N	oracle_12599	12599
0000000000000000001010000240000023	N	oracle_12600	12600
0000000000000000001010000420000023	N	oracle_12601	12601
0000000000000000001010001220000033	P	oracle_12602	12602
0000000000000000001010001230000023	P	oracle_12603	12603
0000000000000000001010001320000023	N	oracle_12604	12604
0000000000000000001010001420000022	P	oracle_12605	12605
0000000000000000001010002120000033	P	oracle_12606	12606
0000000000000000001010002130000023	P	oracle_12607	12607
0000000000000000001010002210000033	P	oracle_12608	12608
0000000000000000001010002310000023	P	oracle_12609	12609
0000000000000000001010003120000023	N	oracle_12610	12610
0000000000000000001010003210000023	P	oracle_12611	12611
0000000000000000001010004120000022	P	oracle_12612	12612
0000000000000000001010010220000033	N	oracle_12613	12613
0000000000000000001010011220000023	N	oracle_12614	12614
0000000000000000001010021210000023	N	oracle_12615	12615
0000000000000000001010022010000033	N	oracle_12616	12616
0000000000000000001010023010000023	N	oracle_12617	12617
0000000000000000001010032010000023	N	oracle_12618	12618
0000000000000000001010100220000033	N	oracle_12619	12619
0000000000000000001010100230000023	N	oracle_12620	12620
0000000000000000001010100320000023	N	oracle_12621	12621
0000000000000000001010102030000023	P	oracle_12622	12622
0000000000000000001010103020000023	P	oracle_12623	12623
0000000000000000001010112020000023	P	oracle_12624	12624
0000000000000000001010120020000033	N	oracle_12625	12625
0000000000000000001010121020000023	P	oracle_12626	12626
0000000000000000001010130020000023	N	oracle_12627	12627
0000000000000000001010201020000033	P	oracle_12628	12628
0000000000000000001010201030000023	P	oracle_12629	12629
0000000000000000001010202020000023	N	oracle_12630	12630
0000000000000000001010202110000023	P	oracle_12631	12631
0000000000000000001010210020000033	N	oracle_12632	12632
0000000000000000001010211020000023	P	oracle_12633	12633
0000000000000000001010301020000023	P	oracle_12634	12634
0000000000000000001010302010000023	P	oracle_12635	12635
0000000000000000001010310020000023	N	oracle_12636	12636
0000000000000000001011000220000033	N	oracle_12637	12637
0000000000000000001011000230000023	N	oracle_12638	12638
0000000000000000001011102020000023	P	oracle_12639	12639
0000000000000000001012000020000034	N	oracle_12640	12640
0000000000000000001012010020000033	N	oracle_12641	12641
0000000000000000001012110020000023	N	oracle_12642	12642
0000000000000000001013001020000023	N	oracle_12643	12643
0000000000000000001013002010000023	N	oracle_12644	12644
0000000000000000001014000020000023	N	oracle_12645	12645
0000000000000000001020000020000044	N	oracle_12646	12646
0000000000000000001020000120000034	N	oracle_12647	12647
0000000000000000001020000140000023	N	oracle_12648	12648
0000000000000000001020000210000034	N	oracle_12649	12649
0000000000000000001020000210000223	N	oracle_12650	12650
0000000000000000001020000410000023	N	oracle_12651	12651
0000000000000000001020001130000023	P	oracle_12652	12652
0000000000000000001020010120000033	N	oracle_12653	12653
0000000000000000001020010220000023	N	oracle_12654	12654
0000000000000000001020011210000023	N	oracle_12655	12655
0000000000000000001020012020000023	N	oracle_12656	12656
0000000000000000001020020210000023	N	oracle_12657	12657
0000000000000000001020022010000023	N	oracle_12658	12658
0000000000000000001020112010000023	P	oracle_12659	12659
0000000000000000001020200020000024	N	oracle_12660	12660
0000000000000000001020200020000033	N	oracle_12661	12661
0000000000000000001020200020000123	N	oracle_12662	12662
0000000000000000001020200030000023	N	oracle_12663	12663
0000000000000000001020200110000033	N	oracle_12664	12664
0000000000000000001020200120000023	N	oracle_12665	12665
0000000000000000001020200210000023	N	oracle_12666	12666
0000000000000000001020201020000023	N	oracle_12667	12667
0000000000000000001020201110000023	P	oracle_12668	12668
0000000000000000001020210020000023	N	oracle_12669	12669
0000000000000000001020210110000023	N	oracle_12670	12670
0000000000000000001020300020000023	N	oracle_12671	12671
0000000000000000001021000020000034	N	oracle_12672	12672
0000000000000000001021000220000023	N	oracle_12673	12673
0000000000000000001021002020000023	N	oracle_12674	12674
0000000000000000001021010020000033	N	oracle_12675	12675
0000000000000000001021101020000023	P	oracle_12676	12676
0000000000000000001021200020000023	N	oracle_12677	12677
0000000000000000001022000110000033	N	oracle_12678	12678
0000000000000000001022000210000023	N	oracle_12679	12679
0000000000000000001030200020000023	N	oracle_12680	12680
0000000000000000001030200110000023	N	oracle_12681	12681
0000000000000000001031100020000023	P	oracle_12682	12682
0000000000000000001032000110000023	N	oracle_12683	12683
0000000000000000001040000120000023	N	oracle_12684	12684
0000000000000000001040000210000023	N	oracle_12685	12685
0000000000000000001041000020000023	N	oracle_12686	12686
0000000000000000001100000220000034	N	oracle_12687	12687
0000000000000000001100000240000023	N	oracle_12688	12688
0000000000000000001100000420000023	N	oracle_12689	12689
0000000000000000001100001220000033	N	oracle_12690	12690
0000000000000000001100002120000033	N	oracle_12691	12691
0000000000000000001100002210000033	N	oracle_12692	12692
0000000000000000001100010220000033	N	oracle_12693	12693
0000000000000000001100011220000023	N	oracle_12694	12694
0000000000000000001100021210000023	N	oracle_12695	12695
0000000000000000001100102020000033	N	oracle_12696	12696
0000000000000000001100103020000023	N	oracle_12697	12697
0000000000000000001100120020000033	N	oracle_12698	12698
0000000000000000001100201020000033	N	oracle_12699	12699
0000000000000000001100202020000023	N	oracle_12700	12700
0000000000000000001100210020000033	N	oracle_12701	12701
0000000000000000001101200020000033	N	oracle_12702	12702
0000000000000000001102100020000033	N	oracle_12703	12703
0000000000000000001102100210000023	N	oracle_12704	12704
0000000000000000001110102020000023	P	oracle_12705	12705
0000000000000000001110201020000023	P	oracle_12706	12706
0000000000000000001111200020000023	P	oracle_12707	12707
0000000000000000001112100020000023	P	oracle_12708	12708
0000000000000000001120000220000023	N	oracle_12709	12709
0000000000000000001120200020000023	N	oracle_12710	12710
0000000000000000001200000020000044	N	oracle_12711	12711
0000000000000000001200000030000034	P	oracle_12712	12712
0000000000000000001200000040000024	N	oracle_12713	12713
0000000000000000001200000120000034	N	oracle_12714	12714
0000000000000000001200000140000023	N	oracle_12715	12715
0000000000000000001200001020000034	N	oracle_12716	12716
0000000000000000001200001020000223	N	oracle_12717	12717
0000000000000000001200001040000023	N	oracle_12718	12718
0000000000000000001200002210000023	N	oracle_12719	12719
0000000000000000001200010020000034	N	oracle_12720	12720
0000000000000000001200010120000033	N	oracle_12721	12721
0000000000000000001200011020000033	N	oracle_12722	12722
0000000000000000001200100020000034	N	oracle_12723	12723
0000000000000000001200100020000223	N	oracle_12724	12724
0000000000000000001200102020000023	N	oracle_12725	12725
0000000000000000001200110020000033	N	oracle_12726	12726
0000000000000000001200120020000023	N	oracle_12727	12727
0000000000000000001200210020000023	N	oracle_12728	12728
0000000000000000001201000020000034	N	oracle_12729	12729
0000000000000000001201010020000033	N	oracle_12730	12730
0000000000000000001201100020000033	N	oracle_12731	12731
0000000000000000001210000020000223	N	oracle_12732	12732
0000000000000000001211000120000023	N	oracle_12733	12733
0000000000000000001211001020000023	N	oracle_12734	12734
0000000000000000001211100020000023	P	oracle_12735	12735
0000000000000000001221100020000022	P	oracle_12736	12736
0000000000000000001300000020000034	N	oracle_12737	12737
0000000000000000001300000030000024	N	oracle_12738	12738
0000000000000000001310100020000023	N	oracle_12739	12739
0000000000000000001400000020000024	N	oracle_12740	12740
0000000000000000001400000020000123	N	oracle_12741	12741
0000000000000000001400000040000022	N	oracle_12742	12742
0000000000000000001400000120000023	N	oracle_12743	12743
0000000000000000001400001020000023	N	oracle_12744	12744
0000000000000000001400010020000023	N	oracle_12745	12745
0000000000000000001400100020000023	N	oracle_12746	12746
0000000000000000001401000020000023	N	oracle_12747	12747
0000000000000000002000000020000144	N	oracle_12748	12748
0000000000000000002000000030000044	N	oracle_12749	12749
0000000000000000002000000120000044	N	oracle_12750	12750
0000000000000000002000000120000134	N	oracle_12751	12751
0000000000000000002000000120000233	N	oracle_12752	12752
0000000000000000002000000120001133	N	oracle_12753	12753
0000000000000000002000000130000034	N	oracle_12754	12754
0000000000000000002000000130000124	N	oracle_12755	12755
0000000000000000002000000130000133	N	oracle_12756	12756
0000000000000000002000000130000223	N	oracle_12757	12757
0000000000000000002000000130001123	N	oracle_12758	12758
0000000000000000002000000140000024	N	oracle_12759	12759
0000000000000000002000000140000123	N	oracle_12760	12760
0000000000000000002000000220000034	N	oracle_12761	12761
0000000000000000002000000220000133	N	oracle_12762	12762
0000000000000000002000000230000123	N	oracle_12763	12763
0000000000000000002000001020000044	N	oracle_12764	12764
0000000000000000002000001120000034	N	oracle_12765	12765
0000000000000000002000001120000124	N	oracle_12766	12766
0000000000000000002000001120000133	N	oracle_12767	12767
0000000000000000002000001120000223	P	oracle_12768	12768
0000000000000000002000001130000024	N	oracle_12769	12769
0000000000000000002000001130000123	N	oracle_12770	12770
0000000000000000002000001220000024	N	oracle_12771	12771
0000000000000000002000002020000034	N	oracle_12772	12772
0000000000000000002000002120000024	N	oracle_12773	12773
0000000000000000002000010020000044	N	oracle_12774	12774
0000000000000000002000010120000034	N	oracle_12775	12775
0000000000000000002000010120000124	N	oracle_12776	12776
0000000000000000002000010120000133	N	oracle_12777	12777
0000000000000000002000010120000223	N	oracle_12778	12778
0000000000000000002000010120001123	N	oracle_12779	12779
0000000000000000002000010130000024	N	oracle_12780	12780
0000000000000000002000010130000123	N	oracle_12781	12781
0000000000000000002000010140000023	N	oracle_12782	12782
0000000000000000002000010220000024	N	oracle_12783	12783
0000000000000000002000010220000123	N	oracle_12784	12784
0000000000000000002000011120000024	N	oracle_12785	12785
0000000000000000002000011120000123	N	oracle_12786	12786
0000000000000000002000020020000034	N	oracle_12787	12787
0000000000000000002000020120000024	N	oracle_12788	12788
0000000000000000002000020120000123	N	oracle_12789	12789
0000000000000000002000021130000022	P	oracle_12790	12790
0000000000000000002000031120000022	P	oracle_12791	12791
0000000000000000002000100020000044	N	oracle_12792	12792
0000000000000000002000100120000034	N	oracle_12793	12793
0000000000000000002000100120000133	N	oracle_12794	12794
0000000000000000002000100120000223	N	oracle_12795	12795
0000000000000000002000100130000033	P	oracle_12796	12796
0000000000000000002000100130000123	N	oracle_12797	12797
0000000000000000002000100140000023	N	oracle_12798	12798
0000000000000000002000101120000024	N	oracle_12799	12799
0000000000000000002000101130000023	N	oracle_12800	12800
0000000000000000002000110120000024	N	oracle_12801	12801
0000000000000000002000110120000033	N	oracle_12802	12802
0000000000000000002000110120000123	N	oracle_12803	12803
0000000000000000002000111120000023	P	oracle_12804	12804
0000000000000000002000112030000022	P	oracle_12805	12805
0000000000000000002000112120000022	P	oracle_12806	12806
0000000000000000002000200020000034	N	oracle_12807	12807
0000000000000000002000202020000023	N	oracle_12808	12808
0000000000000000002001000120000034	N	oracle_12809	12809
0000000000000000002001000120000124	N	oracle_12810	12810
0000000000000000002001000120000133	N	oracle_12811	12811
0000000000000000002001000130000024	N	oracle_12812	12812
0000000000000000002001000130000123	N	oracle_12813	12813
0000000000000000002001000140000023	N	oracle_12814	12814
0000000000000000002001000220000024	N	oracle_12815	12815
0000000000000000002001001120000024	N	oracle_12816	12816
0000000000000000002001001130000023	N	oracle_12817	12817
0000000000000000002001010120000024	N	oracle_12818	12818
0000000000000000002001010120000033	N	oracle_12819	12819
0000000000000000002001010120000123	N	oracle_12820	12820
0000000000000000002001100120000024	N	oracle_12821	12821
0000000000000000002001100120000033	N	oracle_12822	12822
0000000000000000002002000120000024	N	oracle_12823	12823
0000000000000000002010000120000034	N	oracle_12824	12824
0000000000000000002010000120000133	N	oracle_12825	12825
0000000000000000002010000130000123	N	oracle_12826	12826
0000000000000000002010000140000023	N	oracle_12827	12827
0000000000000000002010001120000024	N	oracle_12828	12828
0000000000000000002010001130000023	P	oracle_12829	12829
0000000000000000002010010120000024	N	oracle_12830	12830
0000000000000000002010010120000033	N	oracle_12831	12831
0000000000000000002010010120000123	N	oracle_12832	12832
0000000000000000002010010130000023	N	oracle_12833	12833
0000000000000000002010010220000023	N	oracle_12834	12834
0000000000000000002010011120000023	N	oracle_12835	12835
0000000000000000002010020120000023	N	oracle_12836	12836
0000000000000000002010110120000023	N	oracle_12837	12837
0000000000000000002011000120000024	N	oracle_12838	12838
0000000000000000002011000120000033	N	oracle_12839	12839
0000000000000000002011000130000023	N	oracle_12840	12840
0000000000000000002011010120000023	N	oracle_12841	12841
0000000000000000002011100120000023	P	oracle_12842	12842
0000000000000000002020010120000023	N	oracle_12843	12843
0000000000000000002021100030000022	P	oracle_12844	12844
0000000000000000002030001120000022	P	oracle_12845	12845
0000000000000000002100000030000034	N	oracle_12846	12846
0000000000000000002100000030000124	N	oracle_12847	12847
0000000000000000002100000030000133	N	oracle_12848	12848
0000000000000000002100000030000223	N	oracle_12849	12849
0000000000000000002100000030001123	N	oracle_12850	12850
0000000000000000002100000040000024	N	oracle_12851	12851
0000000000000000002100000040000123	N	oracle_12852	12852
0000000000000000002100000120000034	N	oracle_12853	12853
0000000000000000002100000120000133	N	oracle_12854	12854
0000000000000000002100000130000024	N	oracle_12855	12855
0000000000000000002100000130000123	N	oracle_12856	12856
0000000000000000002100000140000023	N	oracle_12857	12857
0000000000000000002100001030000024	N	oracle_12858	12858
0000000000000000002100001030000123	N	oracle_12859	12859
0000000000000000002100001040000023	N	oracle_12860	12860
0000000000000000002100001120000024	N	oracle_12861	12861
0000000000000000002100001120000033	P	oracle_12862	12862
0000000000000000002100010030000024	N	oracle_12863	12863
0000000000000000002100010030000123	N	oracle_12864	12864
0000000000000000002100010120000024	N	oracle_12865	12865
0000000000000000002100010120000033	N	oracle_12866	12866
0000000000000000002100010120000123	N	oracle_12867	12867
0000000000000000002100100030000024	N	oracle_12868	12868
0000000000000000002100100030000033	P	oracle_12869	12869
0000000000000000002100100030000123	N	oracle_12870	12870
0000000000000000002101000030000024	N	oracle_12871	12871
0000000000000000002101000030000123	N	oracle_12872	12872
0000000000000000002101000040000023	N	oracle_12873	12873
0000000000000000002101001030000023	N	oracle_12874	12874
0000000000000000002101001120000023	N	oracle_12875	12875
0000000000000000002110000030000024	N	oracle_12876	12876
0000000000000000002110000030000123	N	oracle_12877	12877
0000000000000000002110001030000023	P	oracle_12878	12878
0000000000000000002110002030000022	P	oracle_12879	12879
0000000000000000002112000030000022	P	oracle_12880	12880
0000000000000000002200000030000024	N	oracle_12881	12881
0000000000000000002200000030000123	N	oracle_12882	12882
0000000000000000003000000040000024	N	oracle_12883	12883
0000000000000000003000000130000024	N	oracle_12884	12884
0000000000000000003000000130000123	N	oracle_12885	12885
0000000000000000004000000140000022	N	oracle_12886	12886
0000000000000000010000000220000044	N	oracle_12887	12887
0000000000000000010000001220000223	N	oracle_12888	12888
0000000000000000010000001240000023	N	oracle_12889	12889
0000000000000000010000001420000023	N	oracle_12890	12890
0000000000000000010000002020000044	N	oracle_12891	12891
0000000000000000010000002120000223	N	oracle_12892	12892
0000000000000000010000002200000044	N	oracle_12893	12893
0000000000000000010000003130000023	N	oracle_12894	12894
0000000000000000010000003310000023	N	oracle_12895	12895
0000000000000000010000004120000023	N	oracle_12896	12896
0000000000000000010000004210000023	N	oracle_12897	12897
0000000000000000010000012230000022	N	oracle_12898	12898
0000000000000000010000013300000023	P	oracle_12899	12899
0000000000000000010000020020000044	N	oracle_12900	12900
0000000000000000010000020200000044	N	oracle_12901	12901
0000000000000000010000021400000023	P	oracle_12902	12902
0000000000000000010000022000000044	N	oracle_12903	12903
0000000000000000010000024100000023	P	oracle_12904	12904
0000000000000000010000031210000023	N	oracle_12905	12905
0000000000000000010000031220000022	N	oracle_12906	12906
0000000000000000010000032120000022	N	oracle_12907	12907
0000000000000000010000101220000033	N	oracle_12908	12908
0000000000000000010000101330000022	N	oracle_12909	12909
0000000000000000010000102120000024	N	oracle_12910	12910
0000000000000000010000102120000033	N	oracle_12911	12911
0000000000000000010000102120000123	N	oracle_12912	12912
0000000000000000010000102130000023	N	oracle_12913	12913
